Incident_ID,Raw_Log_Timestamp,Target_Server,Vector_Type,Containment_Time_Hrs
INC-02648,2025-07-13_04:01:00 [ERROR],SRV-001, SQL_Injection ,74
INC-02649,2025-07-26 03:07:00 [WARN],SRV-007, Brute_Force,104
INC-02650,2025-12-04 09:08:00 [WARN],SRV-003,Phishing,41
INC-02651,2025-11-30 02:39:00 [WARN],SRV-004,Cross_Site_Scripting,8
INC-02652,2025-01-17 00:10:00 [WARN],SRV-007, Brute_Force,5 hrs
INC-02653,2025-01-22 00:45:00 [WARN],SRV-005,Phishing,29
INC-02654,2025-04-22 16:36:00 [WARN],SRV-003,Cross_Site_Scripting,48
INC-02655,2025-12-31 08:44:00 [WARN],SRV-004,phishing,3
INC-02656,2025-02-02 11:05:00 [WARN],SRV-006, SQL_Injection ,12
INC-02657,2025-12-15 16:55:00 [WARN],SRV-003, brute_force,100
INC-02658,2025-03-26 00:47:00 [WARN],SRV-003,Cross_Site_Scripting,28
INC-02659,2025-01-12 20:02:00 [WARN],SRV-002,Malware_Dropper,140
INC-02660,2025-02-05 15:05:00 [WARN],SRV-001, DDoS ,150
INC-02661,2025-02-11 06:18:00 [WARN],SRV-002, SQL_Injection ,53
INC-02662,2025-05-24 19:33:00 [WARN],SRV-002,Ransomware,53
INC-02663,2025-05-24 04:31:00 [WARN],SRV-007,Malware_Dropper,128
INC-02664,2025-03-19 02:54:00 [WARN],SRV-006, DDoS ,121
INC-02665,2025-09-23 10:57:00 [WARN],SRV-007, SQL_Injection ,133
INC-02666,2025-07-17 12:30:00 [WARN],SRV-005,Cross_Site_Scripting,115
INC-02667,2025-07-03_20:34:00 [ERROR],SRV-008,Cross_Site_Scripting,70
INC-02668,2025-06-25 04:20:00 [WARN],SRV-007, SQL_Injection ,79
INC-02669,2025-05-30 08:16:00 [WARN],SRV-006,Phishing,61
INC-02670,2025-06-18 00:52:00 [WARN],SRV-005,Malware_Dropper,26
INC-02671,2025-09-14 01:35:00 [WARN],SRV-007, SQL_Injection ,85
INC-02672,2025-04-05 18:27:00 [WARN],SRV-003, DDoS ,84
INC-02673,2025-03-23 13:57:00 [WARN],SRV-007, Brute_Force,59
INC-02674,2025-12-26 18:35:00 [WARN],SRV-007, DDoS ,95
INC-02675,2025-05-22 11:51:00 [WARN],SRV-001, DDoS ,75
INC-02676,2025-10-31 01:23:00 [WARN],SRV-007, sql_injection ,40
INC-02677,2025-12-09 00:59:00 [WARN],SRV-006, SQL_Injection ,84
INC-02678,2025-12-12 23:12:00 [WARN],SRV-004, brute_force,130
INC-02679,2025-10-26_02:49:00 [ERROR],SRV-007, DDoS ,30
INC-02680,2025-01-20 16:19:00 [WARN],SRV-006, sql_injection ,99
INC-02681,2025-11-03 10:38:00 [WARN],SRV-007,Insider_Threat,92
INC-02682,2025-12-10_13:31:00 [ERROR],SRV-002,insider_threat,119
INC-02683,2025-01-11 08:04:00 [WARN],SRV-008, SQL_Injection ,34
INC-02684,2025-03-21 22:47:00 [WARN],SRV-003, DDoS ,18
INC-02685,2025-11-03 21:33:00 [WARN],SRV-007,Insider_Threat,12
INC-02686,2025-08-08 22:41:00 [WARN],SRV-005,Insider_Threat,30
INC-02687,2025-01-21 00:34:00 [WARN],SRV-006,Cross_Site_Scripting,10
INC-02688,2025-09-12 13:05:00 [WARN],SRV-003,malware_dropper,42
INC-02689,2025-04-29 04:56:00 [WARN],SRV-007, ddos ,33 hrs
INC-02690,2025-03-06 19:08:00 [WARN],SRV-003, SQL_Injection ,31
INC-02691,2025-04-24 02:43:00 [WARN],SRV-007, ddos ,60
INC-02692,2025-02-12 01:04:00 [WARN],SRV-002, DDoS ,95
INC-02693,2025-02-05 12:46:00 [WARN],SRV-005, SQL_Injection ,136
INC-02694,2025-07-10 20:14:00 [WARN],SRV-001,Insider_Threat,81
INC-02695,2025-10-15 18:46:00 [WARN],SRV-001,Malware_Dropper,122
INC-02696,2025-01-24 09:02:00 [WARN],SRV-004,Zero_Day,91
INC-02697,2025-02-25 12:42:00 [WARN],SRV-007,Insider_Threat,142
INC-02698,2025-07-23 06:49:00 [WARN],SRV-006,Malware_Dropper,81 hrs
INC-02699,2025-07-26 16:10:00 [WARN],SRV-007,phishing,
INC-02700,2025-09-29 03:22:00 [WARN],SRV-003,zero_day,112
INC-02701,2025-02-07 04:51:00 [WARN],SRV-002, Brute_Force,27
INC-02702,2025-10-09 03:01:00 [WARN],SRV-002,Cross_Site_Scripting,122
INC-02703,2025-08-28 13:33:00 [WARN],SRV-004,Zero_Day,52
INC-02704,2025-01-06 11:08:00 [WARN],SRV-002,insider_threat,100
INC-02705,2025-10-19_09:43:00 [ERROR],SRV-007, brute_force,41
INC-02706,2025-06-07 02:03:00 [WARN],SRV-003,Malware_Dropper,56
INC-02707,2025-08-18 01:32:00 [WARN],SRV-008, SQL_Injection ,87
INC-02708,2025-07-01 22:45:00 [WARN],SRV-008,Zero_Day,88
INC-02709,2025-02-17 01:53:00 [WARN],SRV-007,Zero_Day,111
INC-02710,2025-07-07 18:00:00 [WARN],SRV-005, ddos ,4
INC-02711,2025-02-08 05:22:00 [WARN],SRV-004, DDoS ,77
INC-02712,2025-01-03 09:24:00 [WARN],SRV-002, DDoS ,18
INC-02713,2025-05-27 13:21:00 [WARN],SRV-008, SQL_Injection ,87
INC-02714,2025-09-16 02:23:00 [WARN],SRV-006, sql_injection ,29
INC-02715,2025-04-21 15:56:00 [WARN],SRV-001, ddos ,3
INC-02716,2025-12-31 00:34:00 [WARN],SRV-005, SQL_Injection ,64
INC-02717,2025-07-16 12:36:00 [WARN],SRV-001,Malware_Dropper,16
INC-02718,2025-09-27 11:37:00 [WARN],SRV-007,ransomware,68
INC-02719,2025-03-24 16:52:00 [WARN],SRV-002, Brute_Force,33
INC-02720,2025-03-07 00:28:00 [WARN],SRV-003,Cross_Site_Scripting,146
INC-02721,2025-04-15 07:34:00 [WARN],SRV-001,phishing,136
INC-02722,2025-08-18 16:02:00 [WARN],SRV-008,Cross_Site_Scripting,103
INC-02723,2025-04-28 13:33:00 [WARN],SRV-007, DDoS ,114
INC-02724,2025-01-24 09:43:00 [WARN],SRV-004,Ransomware,35
INC-02725,2025-05-21 23:27:00 [WARN],SRV-004,Ransomware,40
INC-02726,2025-01-11 03:40:00 [WARN],SRV-002,zero_day,47
INC-02727,2025-08-22 16:30:00 [WARN],SRV-004,Phishing,107
INC-02728,2025-01-16 04:11:00 [WARN],SRV-005,Ransomware,13
INC-02729,2025-07-21 11:55:00 [WARN],SRV-004, sql_injection ,141 hrs
INC-02730,2025-09-11 22:19:00 [WARN],SRV-008, ddos ,3
INC-02731,2025-09-27 05:09:00 [WARN],SRV-005,Malware_Dropper,71
INC-02732,2025-08-28 01:01:00 [WARN],SRV-005,Ransomware,93
INC-02733,2025-02-24 20:04:00 [WARN],SRV-004, DDoS ,121
INC-02734,2025-10-02 03:07:00 [WARN],SRV-005, DDoS ,6
INC-02735,2025-08-17 05:51:00 [WARN],SRV-004,Malware_Dropper,89
INC-02736,2025-02-06 11:52:00 [WARN],SRV-004,Malware_Dropper,66
INC-02737,2025-01-26_23:12:00 [ERROR],SRV-006,Phishing,143
INC-02738,2025-10-17 08:37:00 [WARN],SRV-004,ransomware,32
INC-02739,2025-03-30 17:45:00 [WARN],SRV-008, DDoS ,66
INC-02740,2025-12-22 09:25:00 [WARN],SRV-001, DDoS ,70
INC-02741,2025-10-12 04:18:00 [WARN],SRV-007,Cross_Site_Scripting,74
INC-02742,2025-06-05 19:27:00 [WARN],SRV-007,Insider_Threat,126
INC-02743,2025-01-23_07:07:00 [ERROR],SRV-002,Cross_Site_Scripting,102
INC-02744,2025-01-22 23:24:00 [WARN],SRV-003,Cross_Site_Scripting,71
INC-02745,2025-05-18 02:10:00 [WARN],SRV-006,insider_threat,87
INC-02746,2025-07-18 05:42:00 [WARN],SRV-007,Insider_Threat,128
INC-02747,2025-05-23 14:02:00 [WARN],SRV-002,Ransomware,61
INC-02748,2025-04-23 21:46:00 [WARN],SRV-002,Malware_Dropper,121
INC-02749,2025-11-07 17:42:00 [WARN],SRV-001, Brute_Force,134
INC-02750,2025-07-25 21:40:00 [WARN],SRV-007, SQL_Injection ,27
INC-02751,2025-09-12 21:16:00 [WARN],SRV-001,cross_site_scripting,84
INC-02752,2025-04-11 01:25:00 [WARN],SRV-007, ddos ,20
INC-02753,2025-06-30 21:20:00 [WARN],SRV-003,Cross_Site_Scripting,124
INC-02754,2025-03-09 03:59:00 [WARN],SRV-008, SQL_Injection ,112
INC-02755,2025-12-17 23:08:00 [WARN],SRV-006,Cross_Site_Scripting,47
INC-02756,2025-12-25 18:47:00 [WARN],SRV-001,cross_site_scripting,96
INC-02757,2025-05-22 17:16:00 [WARN],SRV-003,Ransomware,121
INC-02758,2025-04-20 13:02:00 [WARN],SRV-007,ransomware,50
INC-02759,2025-07-23 21:26:00 [WARN],SRV-008,Insider_Threat,70 hrs
INC-02760,2025-11-23 14:40:00 [WARN],SRV-008,Cross_Site_Scripting,129
INC-02761,2025-01-17 13:01:00 [WARN],SRV-007,Cross_Site_Scripting,46
INC-02762,2025-09-15 12:53:00 [WARN],SRV-002,Malware_Dropper,141
INC-02763,2025-09-23 06:57:00 [WARN],SRV-004,Zero_Day,6
INC-02764,2025-06-13 22:50:00 [WARN],SRV-007,Zero_Day,43
INC-02765,2025-12-20 13:16:00 [WARN],SRV-003, Brute_Force,20
INC-02766,2025-12-06 12:34:00 [WARN],SRV-006,Ransomware,89
INC-02767,2025-02-07 22:50:00 [WARN],SRV-008,Zero_Day,135
INC-02768,2025-08-03 03:05:00 [WARN],SRV-006, DDoS ,20
INC-02769,2025-06-11 01:24:00 [WARN],SRV-001,Phishing,113
INC-02770,2025-05-07_01:01:00 [ERROR],SRV-004,Cross_Site_Scripting,
INC-02771,2025-11-25 06:35:00 [WARN],SRV-001,Insider_Threat,67
INC-02772,2025-02-09 06:01:00 [WARN],SRV-006, brute_force,127
INC-02773,2025-03-14 01:53:00 [WARN],SRV-008,Phishing,118
INC-02774,2025-06-23 23:30:00 [WARN],SRV-008, sql_injection ,25
INC-02775,2025-03-06 05:49:00 [WARN],SRV-003, SQL_Injection ,108
INC-02776,2025-06-30 13:52:00 [WARN],SRV-006, DDoS ,119
INC-02777,2025-07-13 13:49:00 [WARN],SRV-002,Insider_Threat,102
INC-02778,2025-10-25 02:06:00 [WARN],SRV-001, Brute_Force,42
INC-02779,2025-03-23 03:05:00 [WARN],SRV-005, DDoS ,1
INC-02780,2025-10-18 08:54:00 [WARN],SRV-003,Insider_Threat,54
INC-02781,2025-06-08_20:54:00 [ERROR],SRV-003,Ransomware,20
INC-02782,2025-03-05 08:42:00 [WARN],SRV-007,cross_site_scripting,23
INC-02783,2025-12-07_04:14:00 [ERROR],SRV-002, ddos ,72
INC-02784,2025-12-17 01:44:00 [WARN],SRV-004,Malware_Dropper,105
INC-02785,2025-09-27 15:26:00 [WARN],SRV-006,zero_day,18
INC-02786,2025-10-11 16:14:00 [WARN],SRV-004,Ransomware,16
INC-02787,2025-07-19 08:18:00 [WARN],SRV-006,cross_site_scripting,123
INC-02788,2025-06-05 18:25:00 [WARN],SRV-004,Cross_Site_Scripting,66
INC-02789,2025-12-15 21:46:00 [WARN],SRV-006,Insider_Threat,47
INC-02790,2025-08-23_12:05:00 [ERROR],SRV-008,zero_day,135
INC-02791,2025-02-02 00:14:00 [WARN],SRV-008,Phishing,95
INC-02792,2025-09-08 08:36:00 [WARN],SRV-008, DDoS ,95
INC-02793,2025-02-20_00:29:00 [ERROR],SRV-006,Malware_Dropper,138
INC-02794,2025-06-12_22:26:00 [ERROR],SRV-001,Zero_Day,4
INC-02795,2025-10-17 12:58:00 [WARN],SRV-005,Malware_Dropper,121
INC-02796,2025-08-09 06:05:00 [WARN],SRV-005,phishing,89
INC-02797,2025-01-26 20:45:00 [WARN],SRV-006,Malware_Dropper,65
INC-02798,2025-03-09 22:41:00 [WARN],SRV-005,zero_day,90
INC-02799,2025-03-16 21:35:00 [WARN],SRV-008, ddos ,107
INC-02800,2025-04-22 04:59:00 [WARN],SRV-005, DDoS ,23
INC-02801,2025-03-28 10:51:00 [WARN],SRV-007,ransomware,120
INC-02802,2025-01-05 14:04:00 [WARN],SRV-001,Phishing,130
INC-02803,2025-08-02 23:32:00 [WARN],SRV-006,Phishing,101 hrs
INC-02804,2025-05-28 23:56:00 [WARN],SRV-007, SQL_Injection ,16
INC-02805,2025-05-18 14:21:00 [WARN],SRV-006,Ransomware,21
INC-02806,2025-11-03 13:24:00 [WARN],SRV-004,Zero_Day,125 hrs
INC-02807,2025-07-09 11:22:00 [WARN],SRV-002,Malware_Dropper,145
INC-02808,2025-01-07 10:45:00 [WARN],SRV-006,Zero_Day,63
INC-02809,2025-04-17 04:05:00 [WARN],SRV-004,Ransomware,15
INC-02810,2025-01-19 16:05:00 [WARN],SRV-007, Brute_Force,128
INC-02811,2025-11-29 22:53:00 [WARN],SRV-006,cross_site_scripting,3
INC-02812,2025-05-25 00:14:00 [WARN],SRV-005,ransomware,14
INC-02813,2025-11-09 05:27:00 [WARN],SRV-002,Phishing,34
INC-02814,2025-06-28 20:11:00 [WARN],SRV-003, DDoS ,112
INC-02815,2025-09-29 16:22:00 [WARN],SRV-006,Zero_Day,126
INC-02816,2025-11-30 06:37:00 [WARN],SRV-002, Brute_Force,51
INC-02817,2025-02-20 00:16:00 [WARN],SRV-002,Ransomware,10
INC-02818,2025-02-20 02:30:00 [WARN],SRV-002,Malware_Dropper,99
INC-02819,2025-02-07 09:07:00 [WARN],SRV-005,Phishing,29
INC-02820,2025-09-05 14:39:00 [WARN],SRV-007, SQL_Injection ,129
INC-02821,2025-11-08 23:25:00 [WARN],SRV-004, sql_injection ,89
INC-02822,2025-05-12 01:41:00 [WARN],SRV-004,Cross_Site_Scripting,114
INC-02823,2025-09-05 11:57:00 [WARN],SRV-007, DDoS ,98
INC-02824,2025-02-26_14:54:00 [ERROR],SRV-004, ddos ,114
INC-02825,2025-05-05_00:33:00 [ERROR],SRV-008, SQL_Injection ,17
INC-02826,2025-07-08 19:33:00 [WARN],SRV-007,Insider_Threat,9
INC-02827,2025-12-19_13:28:00 [ERROR],SRV-003,Malware_Dropper,69
INC-02828,2025-02-07_13:15:00 [ERROR],SRV-008,Phishing,146
INC-02829,2025-01-18 13:40:00 [WARN],SRV-004, Brute_Force,40
INC-02830,2025-09-30_22:21:00 [ERROR],SRV-001, Brute_Force,95
INC-02831,2025-07-21 13:36:00 [WARN],SRV-002,cross_site_scripting,131
INC-02832,2025-03-04 06:46:00 [WARN],SRV-002, sql_injection ,
INC-02833,2025-02-17 14:29:00 [WARN],SRV-005,Cross_Site_Scripting,109
INC-02834,2025-09-26 07:44:00 [WARN],SRV-001, Brute_Force,130
INC-02835,2025-04-02 17:23:00 [WARN],SRV-006,Phishing,18
INC-02836,2025-11-02 07:38:00 [WARN],SRV-007,Malware_Dropper,50
INC-02837,2025-01-02 10:47:00 [WARN],SRV-007,Phishing,122
INC-02838,2025-08-14 14:29:00 [WARN],SRV-006,Phishing,29
INC-02839,2025-09-08 21:15:00 [WARN],SRV-006,Insider_Threat,100
INC-02840,2025-10-11 02:00:00 [WARN],SRV-003,Zero_Day,28
INC-02841,2025-01-03 01:46:00 [WARN],SRV-006,Zero_Day,50
INC-02842,2025-03-03 11:40:00 [WARN],SRV-004,Zero_Day,125
INC-02843,2025-12-02 20:24:00 [WARN],SRV-006,Cross_Site_Scripting,17
INC-02844,2025-09-10 14:11:00 [WARN],SRV-006, SQL_Injection ,51 hrs
INC-02845,2025-05-26_04:49:00 [ERROR],SRV-002,Ransomware,32
INC-02846,2025-09-27 03:57:00 [WARN],SRV-007, Brute_Force,143
INC-02847,2025-09-13 20:33:00 [WARN],SRV-005,phishing,145
INC-02848,2025-11-21 00:15:00 [WARN],SRV-008,Phishing,75
INC-02849,2025-02-19 00:11:00 [WARN],SRV-007,Ransomware,29
INC-02850,2025-05-05 22:17:00 [WARN],SRV-004,zero_day,125
INC-02851,2025-06-02 09:19:00 [WARN],SRV-001,Phishing,57
INC-02852,2025-02-08 00:40:00 [WARN],SRV-003, SQL_Injection ,48 hrs
INC-02853,2025-11-15 08:50:00 [WARN],SRV-003,Phishing,116
INC-02854,2025-07-04 10:38:00 [WARN],SRV-004, DDoS ,59
INC-02855,2025-05-04 21:16:00 [WARN],SRV-006,Malware_Dropper,53
INC-02856,2025-02-12 06:14:00 [WARN],SRV-001,Malware_Dropper,55
INC-02857,2025-08-27 09:12:00 [WARN],SRV-001,zero_day,7
INC-02858,2025-01-12 16:11:00 [WARN],SRV-008,malware_dropper,23
INC-02859,2025-04-10 00:25:00 [WARN],SRV-005,insider_threat,54
INC-02860,2025-04-20 00:37:00 [WARN],SRV-007,insider_threat,73
INC-02861,2025-04-16 08:35:00 [WARN],SRV-003, SQL_Injection ,120
INC-02862,2025-02-04 22:15:00 [WARN],SRV-003,Phishing,75
INC-02863,2025-08-26 01:21:00 [WARN],SRV-001,Phishing,5
INC-02864,2025-07-29 03:24:00 [WARN],SRV-006,Cross_Site_Scripting,143
INC-02865,2025-09-03 22:19:00 [WARN],SRV-001,Insider_Threat,27
INC-02866,2025-10-29 22:49:00 [WARN],SRV-003, Brute_Force,80
INC-02867,2025-11-02 17:49:00 [WARN],SRV-005, SQL_Injection ,117
INC-02868,2025-12-04_17:02:00 [ERROR],SRV-008,Insider_Threat,134
INC-02869,2025-11-23 16:41:00 [WARN],SRV-005, DDoS ,29
INC-02870,2025-02-22 09:23:00 [WARN],SRV-005,Zero_Day,90
INC-02871,2025-01-03 10:19:00 [WARN],SRV-003, SQL_Injection ,146
INC-02872,2025-08-21 03:48:00 [WARN],SRV-008,ransomware,62
INC-02873,2025-08-22 05:58:00 [WARN],SRV-007, SQL_Injection ,108
INC-02874,2025-11-29 15:21:00 [WARN],SRV-002,Phishing,111
INC-02875,2025-09-03 02:02:00 [WARN],SRV-005, Brute_Force,150
INC-02876,2025-05-19 17:17:00 [WARN],SRV-003,Malware_Dropper,50
INC-02877,2025-09-05_05:50:00 [ERROR],SRV-002,Phishing,52
INC-02878,2025-04-20 22:01:00 [WARN],SRV-008, Brute_Force,55
INC-02879,2025-11-12 21:03:00 [WARN],SRV-008, Brute_Force,128
INC-02880,2025-04-22 08:14:00 [WARN],SRV-001, SQL_Injection ,19
INC-02881,2025-09-29 11:41:00 [WARN],SRV-005,Zero_Day,36
INC-02882,2025-07-25 05:46:00 [WARN],SRV-002,Phishing,67
INC-02883,2025-11-05 07:34:00 [WARN],SRV-004,Ransomware,87
INC-02884,2025-12-06 01:52:00 [WARN],SRV-002,Malware_Dropper,142
INC-02885,2025-09-26 00:38:00 [WARN],SRV-001,Phishing,70
INC-02886,2025-05-19 07:51:00 [WARN],SRV-007,Insider_Threat,47
INC-02887,2025-06-07 01:25:00 [WARN],SRV-008, DDoS ,145
INC-02888,2025-02-17_05:53:00 [ERROR],SRV-006,Insider_Threat,
INC-02889,2025-10-30 01:22:00 [WARN],SRV-005,Insider_Threat,121
INC-02890,2025-03-28 15:06:00 [WARN],SRV-006,zero_day,116
INC-02891,2025-04-21 06:30:00 [WARN],SRV-001,Malware_Dropper,93
INC-02892,2025-05-02 10:06:00 [WARN],SRV-007,Phishing,105
INC-02893,2025-06-01 09:44:00 [WARN],SRV-004, DDoS ,50
INC-02894,2025-08-16 13:09:00 [WARN],SRV-002,Insider_Threat,130
INC-02895,2025-05-09 06:02:00 [WARN],SRV-006,Phishing,146
INC-02896,2025-09-19 09:48:00 [WARN],SRV-002,Zero_Day,79
INC-02897,2025-02-26 18:25:00 [WARN],SRV-001,Ransomware,102 hrs
INC-02898,2025-06-01 05:10:00 [WARN],SRV-005,Ransomware,138
INC-02899,2025-08-04 02:43:00 [WARN],SRV-008, Brute_Force,132
INC-02900,2025-10-18 13:45:00 [WARN],SRV-003,Cross_Site_Scripting,73
INC-02901,2025-09-06 13:44:00 [WARN],SRV-003,Phishing,94
INC-02902,2025-07-21 19:29:00 [WARN],SRV-001,Ransomware,25
INC-02903,2025-06-11 06:45:00 [WARN],SRV-008, SQL_Injection ,103
INC-02904,2025-03-18 14:58:00 [WARN],SRV-006, Brute_Force,
INC-02905,2025-12-30_18:21:00 [ERROR],SRV-008,Ransomware,94
INC-02906,2025-07-07 07:44:00 [WARN],SRV-006,cross_site_scripting,61
INC-02907,2025-08-03 09:08:00 [WARN],SRV-005,Cross_Site_Scripting,135
INC-02908,2025-04-26 19:04:00 [WARN],SRV-006, SQL_Injection ,93 hrs
INC-02909,2025-06-10 02:56:00 [WARN],SRV-003, sql_injection ,50
INC-02910,2025-12-01 00:47:00 [WARN],SRV-004,Zero_Day,47
INC-02911,2025-11-05 18:35:00 [WARN],SRV-005,Insider_Threat,120
INC-02912,2025-06-09_02:59:00 [ERROR],SRV-008,Zero_Day,44
INC-02913,2025-01-25 20:28:00 [WARN],SRV-007, Brute_Force,99
INC-02914,2025-10-05 14:20:00 [WARN],SRV-004,phishing,137
INC-02915,2025-11-25_16:22:00 [ERROR],SRV-007, DDoS ,10 hrs
INC-02916,2025-01-24 06:14:00 [WARN],SRV-002,Malware_Dropper,25
INC-02917,2025-05-21 07:35:00 [WARN],SRV-008, SQL_Injection ,136
INC-02918,2025-04-26 05:28:00 [WARN],SRV-001, DDoS ,131
INC-02919,2025-12-19 23:49:00 [WARN],SRV-007, DDoS ,63
INC-02920,2025-05-30 19:28:00 [WARN],SRV-008,Insider_Threat,43
INC-02921,2025-05-10 19:28:00 [WARN],SRV-005, Brute_Force,85
INC-02922,2025-12-23 16:33:00 [WARN],SRV-008,Malware_Dropper,3
INC-02923,2025-10-02 21:55:00 [WARN],SRV-002, SQL_Injection ,28
INC-02924,2025-03-26 22:01:00 [WARN],SRV-001, Brute_Force,104
INC-02925,2025-06-19 19:47:00 [WARN],SRV-007,Zero_Day,22
INC-02926,2025-10-31 17:31:00 [WARN],SRV-005,Phishing,124
INC-02927,2025-03-14_16:40:00 [ERROR],SRV-006,Ransomware,57
INC-02928,2025-07-06 00:34:00 [WARN],SRV-002,Insider_Threat,74
INC-02929,2025-01-07 03:29:00 [WARN],SRV-003, DDoS ,111
INC-02930,2025-01-21 06:03:00 [WARN],SRV-005,ransomware,149
INC-02931,2025-12-25 16:59:00 [WARN],SRV-004,phishing,43
INC-02932,2025-07-10 11:04:00 [WARN],SRV-004,Phishing,32
INC-02933,2025-05-31 09:40:00 [WARN],SRV-003,ransomware,147
INC-02934,2025-10-05 15:13:00 [WARN],SRV-007, Brute_Force,123
INC-02935,2025-01-02 07:04:00 [WARN],SRV-003,Insider_Threat,70
INC-02936,2025-11-26 18:42:00 [WARN],SRV-004,Ransomware,84
INC-02937,2025-11-13 08:41:00 [WARN],SRV-002, SQL_Injection ,127
INC-02938,2025-10-17 19:07:00 [WARN],SRV-006, DDoS ,18
INC-02939,2025-09-11 14:51:00 [WARN],SRV-004,Ransomware,15
INC-02940,2025-12-28 05:34:00 [WARN],SRV-006,Ransomware,123
INC-02941,2025-03-25 17:33:00 [WARN],SRV-008,Phishing,140
INC-02942,2025-12-26 11:07:00 [WARN],SRV-007, DDoS ,66
INC-02943,2025-02-18 18:13:00 [WARN],SRV-002,Phishing,39
INC-02944,2025-11-11 05:22:00 [WARN],SRV-007,Ransomware,134
INC-02945,2025-11-01_20:01:00 [ERROR],SRV-003,Phishing,112
INC-02946,2025-10-05 19:24:00 [WARN],SRV-002,Cross_Site_Scripting,14
INC-02947,2025-03-01 23:03:00 [WARN],SRV-005, DDoS ,139
INC-02948,2025-08-17 16:33:00 [WARN],SRV-001,Malware_Dropper,112
INC-02949,2025-01-07 02:09:00 [WARN],SRV-004,Phishing,133
INC-02950,2025-10-23 04:01:00 [WARN],SRV-005,Insider_Threat,52
INC-02951,2025-07-11 14:53:00 [WARN],SRV-002, DDoS ,31
INC-02952,2025-06-12 14:57:00 [WARN],SRV-003, Brute_Force,42
INC-02953,2025-07-16 03:41:00 [WARN],SRV-008,Insider_Threat,51
INC-02954,2025-06-21 08:16:00 [WARN],SRV-008, ddos ,84
INC-02955,2025-06-18 08:43:00 [WARN],SRV-005,Zero_Day,41
INC-02956,2025-07-28 21:30:00 [WARN],SRV-008,ransomware,63
INC-02957,2025-02-01 14:20:00 [WARN],SRV-003,Cross_Site_Scripting,58
INC-02958,2025-01-23 18:23:00 [WARN],SRV-005,Insider_Threat,76
INC-02959,2025-08-09 04:52:00 [WARN],SRV-007, SQL_Injection ,39
INC-02960,2025-03-23 10:55:00 [WARN],SRV-002, SQL_Injection ,72
INC-02961,2025-06-24_15:23:00 [ERROR],SRV-001,malware_dropper,55
INC-02962,2025-11-08 01:42:00 [WARN],SRV-002,phishing,26
INC-02963,2025-09-11_16:52:00 [ERROR],SRV-002, ddos ,70
INC-02964,2025-10-30_22:09:00 [ERROR],SRV-008, SQL_Injection ,87
INC-02965,2025-01-08 12:12:00 [WARN],SRV-005,Cross_Site_Scripting,96
INC-02966,2025-01-13 16:15:00 [WARN],SRV-002, DDoS ,107
INC-02967,2025-09-22 00:34:00 [WARN],SRV-003,Malware_Dropper,48
INC-02968,2025-09-14_07:50:00 [ERROR],SRV-001,Ransomware,125
INC-02969,2025-01-30 05:09:00 [WARN],SRV-006,Zero_Day,
INC-02970,2025-11-11 11:07:00 [WARN],SRV-008,Phishing,52 hrs
INC-02971,2025-05-10 14:21:00 [WARN],SRV-006,Zero_Day,14
INC-02972,2025-09-12_23:45:00 [ERROR],SRV-006, brute_force,137
INC-02973,2025-05-23 11:59:00 [WARN],SRV-003,Cross_Site_Scripting,49
INC-02974,2025-11-05 05:20:00 [WARN],SRV-006,Phishing,29
INC-02975,2025-11-10_17:01:00 [ERROR],SRV-003, DDoS ,29
INC-02976,2025-12-12 23:18:00 [WARN],SRV-008,Zero_Day,74
INC-02977,2025-10-05 18:57:00 [WARN],SRV-004,Phishing,82
INC-02978,2025-05-20 15:30:00 [WARN],SRV-004, Brute_Force,106
INC-02979,2025-12-21 19:52:00 [WARN],SRV-004,cross_site_scripting,84
INC-02980,2025-04-13 06:45:00 [WARN],SRV-008, Brute_Force,35
INC-02981,2025-06-03 10:53:00 [WARN],SRV-007, SQL_Injection ,123
INC-02982,2025-08-23 06:05:00 [WARN],SRV-003,Phishing,6
INC-02983,2025-06-20 06:16:00 [WARN],SRV-007,Cross_Site_Scripting,27
INC-02984,2025-09-11 03:06:00 [WARN],SRV-007,Phishing,53
INC-02985,2025-10-30_03:51:00 [ERROR],SRV-001, sql_injection ,84
INC-02986,2025-04-27 00:06:00 [WARN],SRV-004,phishing,117
INC-02987,2025-01-15 04:06:00 [WARN],SRV-006,Zero_Day,3
INC-02988,2025-05-23 05:58:00 [WARN],SRV-007,phishing,58
INC-02989,2025-08-20 22:57:00 [WARN],SRV-004,ransomware,119
INC-02990,2025-04-23 07:40:00 [WARN],SRV-004,Malware_Dropper,32 hrs
INC-02991,2025-01-12 06:56:00 [WARN],SRV-002, DDoS ,69
INC-02992,2025-09-20 10:17:00 [WARN],SRV-004, SQL_Injection ,100
INC-02993,2025-07-18 09:40:00 [WARN],SRV-003, SQL_Injection ,92
INC-02994,2025-04-02 15:15:00 [WARN],SRV-001,Cross_Site_Scripting,46
INC-02995,2025-12-05 11:19:00 [WARN],SRV-007,Zero_Day,103 hrs
INC-02996,2025-10-11 22:21:00 [WARN],SRV-001, SQL_Injection ,132
INC-02997,2025-12-16 10:52:00 [WARN],SRV-003, sql_injection ,133
INC-02998,2025-06-13 09:33:00 [WARN],SRV-006, SQL_Injection ,135
INC-02999,2025-04-18 10:30:00 [WARN],SRV-003,Zero_Day,56
INC-03000,2025-04-20_09:30:00 [ERROR],SRV-006,Phishing,117
